quiz_id,enrollment_id,quiz_name,score,taken_at
2951,724,"Quiz 5",39.9,2023-10-08
2952,724,"Quiz 6",33.1,2023-11-07
2953,725,"Quiz 1",20.7,2022-09-08
2954,725,"Quiz 2",50.2,2022-08-15
2955,725,"Quiz 3",41.2,2022-07-24
2956,725,"Quiz 4",16.6,2022-09-02
2957,725,"Quiz 5",45.6,2022-09-15
2958,726,"Quiz 1",100.0,2022-08-19
2959,726,"Quiz 2",100.0,2022-10-17
2960,726,"Quiz 3",78.1,2022-10-21
2961,726,"Quiz 4",100.0,2022-09-26
2962,726,"Quiz 5",86.0,2022-10-07
2963,726,"Quiz 6",89.7,2022-10-02
2964,727,"Quiz 1",38.6,2022-06-10
2965,727,"Quiz 2",25.5,2022-06-23
2966,728,"Quiz 1",90.0,2022-03-14
2967,728,"Quiz 2",93.0,2022-03-17
2968,729,"Quiz 1",98.6,2022-05-29
2969,729,"Quiz 2",97.1,2022-06-10
2970,730,"Quiz 1",21.1,2022-05-11
2971,730,"Quiz 2",31.9,2022-04-21
2972,730,"Quiz 3",13.3,2022-05-21
2973,730,"Quiz 4",36.9,2022-04-18
2974,731,"Quiz 1",95.8,2022-05-31
2975,731,"Quiz 2",92.2,2022-06-20
2976,731,"Quiz 3",73.0,2022-06-01
2977,731,"Quiz 4",70.6,2022-06-14
2978,731,"Quiz 5",98.9,2022-07-07
2979,732,"Quiz 1",95.7,2022-04-24
2980,732,"Quiz 2",100.0,2022-04-23
2981,732,"Quiz 3",79.4,2022-03-13
2982,732,"Quiz 4",100.0,2022-04-04
2983,732,"Quiz 5",100.0,2022-04-25
2984,733,"Quiz 1",77.5,2022-06-03
2985,733,"Quiz 2",94.0,2022-07-11
2986,733,"Quiz 3",70.7,2022-06-08
2987,733,"Quiz 4",93.9,2022-08-04
2988,734,"Quiz 1",98.6,2024-02-25
2989,734,"Quiz 2",84.1,2024-03-29
2990,734,"Quiz 3",85.6,2024-03-19
2991,734,"Quiz 4",91.5,2024-01-28
2992,734,"Quiz 5",59.3,2024-03-26
2993,734,"Quiz 6",93.5,2024-01-25
2994,735,"Quiz 1",73.1,2024-04-22
2995,735,"Quiz 2",68.2,2024-04-08
2996,735,"Quiz 3",87.8,2024-04-04
2997,735,"Quiz 4",95.6,2024-04-23
2998,735,"Quiz 5",81.5,2024-04-17
2999,735,"Quiz 6",80.6,2024-02-19
3000,736,"Quiz 1",43.6,2024-01-25
3001,736,"Quiz 2",49.1,2024-03-12
3002,736,"Quiz 3",38.5,2024-03-25
3003,736,"Quiz 4",21.3,2024-02-12
3004,737,"Quiz 1",78.0,2023-06-21
3005,737,"Quiz 2",71.7,2023-07-10
3006,737,"Quiz 3",53.3,2023-06-13
3007,738,"Quiz 1",90.3,2023-04-17
3008,738,"Quiz 2",97.0,2023-05-09
3009,738,"Quiz 3",62.5,2023-04-21
3010,738,"Quiz 4",69.9,2023-05-22
3011,738,"Quiz 5",72.7,2023-05-04
3012,738,"Quiz 6",86.4,2023-04-27
3013,739,"Quiz 1",89.6,2023-11-16
3014,739,"Quiz 2",100.0,2023-12-07
3015,739,"Quiz 3",86.1,2023-12-17
3016,739,"Quiz 4",77.9,2023-12-01
3017,739,"Quiz 5",59.9,2023-11-25
3018,740,"Quiz 1",74.2,2023-11-03
3019,740,"Quiz 2",96.7,2023-11-06
3020,740,"Quiz 3",83.5,2023-11-15
3021,741,"Quiz 1",59.3,2023-09-03
3022,741,"Quiz 2",3.1,2023-08-27
3023,742,"Quiz 1",63.2,2023-10-16
3024,742,"Quiz 2",54.0,2023-10-24
3025,742,"Quiz 3",27.4,2023-09-10
3026,742,"Quiz 4",54.6,2023-09-09
3027,742,"Quiz 5",48.1,2023-11-02
3028,743,"Quiz 1",61.4,2023-10-21
3029,743,"Quiz 2",87.8,2023-09-12
3030,743,"Quiz 3",81.6,2023-09-13
3031,743,"Quiz 4",92.2,2023-09-20
3032,743,"Quiz 5",82.9,2023-09-14
3033,744,"Quiz 1",39.9,2023-08-14
3034,744,"Quiz 2",33.4,2023-08-16
3035,744,"Quiz 3",19.6,2023-07-30
3036,744,"Quiz 4",43.3,2023-07-25
3037,744,"Quiz 5",13.2,2023-07-22
3038,744,"Quiz 6",32.0,2023-08-06
3039,745,"Quiz 1",80.8,2023-07-24
3040,745,"Quiz 2",71.1,2023-07-11
3041,745,"Quiz 3",83.4,2023-06-21
3042,745,"Quiz 4",47.8,2023-06-29
3043,746,"Quiz 1",79.7,2023-11-07
3044,746,"Quiz 2",74.0,2023-12-11
3045,746,"Quiz 3",100.0,2023-12-15
3046,746,"Quiz 4",100.0,2023-12-30
3047,747,"Quiz 1",69.3,2023-06-04
3048,747,"Quiz 2",74.0,2023-07-19
3049,747,"Quiz 3",91.7,2023-06-17
3050,747,"Quiz 4",100.0,2023-06-15
3051,748,"Quiz 1",100.0,2023-06-18
3052,748,"Quiz 2",83.2,2023-06-08
3053,748,"Quiz 3",82.5,2023-08-25
3054,748,"Quiz 4",94.6,2023-08-06
3055,749,"Quiz 1",100.0,2023-05-24
3056,749,"Quiz 2",99.0,2023-04-28
3057,749,"Quiz 3",84.8,2023-06-05
3058,749,"Quiz 4",79.7,2023-05-24
3059,750,"Quiz 1",77.9,2023-06-08
3060,750,"Quiz 2",87.7,2023-05-07
3061,750,"Quiz 3",78.4,2023-05-27
3062,750,"Quiz 4",83.2,2023-05-05
3063,750,"Quiz 5",99.4,2023-06-10
3064,751,"Quiz 1",53.8,2023-12-31
3065,751,"Quiz 2",70.5,2023-12-29
3066,752,"Quiz 1",83.9,2023-07-29
3067,752,"Quiz 2",100.0,2023-08-08
3068,752,"Quiz 3",99.7,2023-07-18
3069,753,"Quiz 1",10.0,2023-07-07
3070,753,"Quiz 2",18.6,2023-07-18
3071,753,"Quiz 3",26.0,2023-07-05
3072,753,"Quiz 4",40.2,2023-07-24
3073,754,"Quiz 1",22.0,2022-05-31
3074,754,"Quiz 2",11.4,2022-06-15
3075,755,"Quiz 1",83.1,2022-10-17
3076,755,"Quiz 2",95.6,2022-11-01
3077,755,"Quiz 3",94.3,2022-10-31
3078,756,"Quiz 1",35.1,2022-12-03
3079,756,"Quiz 2",45.7,2023-01-14
3080,756,"Quiz 3",22.1,2022-12-28
3081,756,"Quiz 4",47.5,2022-12-27
3082,757,"Quiz 1",79.7,2022-12-17
3083,757,"Quiz 2",88.3,2022-10-27
3084,758,"Quiz 1",82.2,2022-10-31
3085,758,"Quiz 2",84.5,2022-09-24
3086,758,"Quiz 3",80.5,2022-11-14
3087,758,"Quiz 4",100.0,2022-10-11
3088,759,"Quiz 1",84.9,2023-03-06
3089,759,"Quiz 2",63.1,2023-03-15
3090,759,"Quiz 3",100.0,2023-02-18
3091,759,"Quiz 4",82.2,2023-02-07
3092,759,"Quiz 5",65.1,2023-01-26
3093,759,"Quiz 6",66.3,2023-01-24
3094,760,"Quiz 1",41.5,2023-05-06
3095,760,"Quiz 2",64.9,2023-04-03
3096,760,"Quiz 3",37.3,2023-04-01
3097,760,"Quiz 4",50.4,2023-03-02
3098,760,"Quiz 5",36.4,2023-04-04
3099,760,"Quiz 6",28.2,2023-05-01
3100,761,"Quiz 1",47.6,2022-09-05
3101,761,"Quiz 2",46.8,2022-08-17
3102,761,"Quiz 3",46.1,2022-08-21
3103,761,"Quiz 4",38.6,2022-08-06
3104,761,"Quiz 5",59.7,2022-09-04
3105,762,"Quiz 1",100.0,2022-11-15
3106,762,"Quiz 2",57.5,2022-11-11
3107,763,"Quiz 1",88.9,2023-10-27
3108,763,"Quiz 2",100.0,2023-10-25
3109,763,"Quiz 3",88.9,2023-10-20
3110,763,"Quiz 4",91.5,2023-10-28
3111,763,"Quiz 5",81.4,2023-09-28
3112,764,"Quiz 1",89.3,2023-11-14
3113,764,"Quiz 2",82.5,2023-10-29
3114,764,"Quiz 3",84.8,2023-10-28
3115,764,"Quiz 4",89.4,2023-11-20
3116,765,"Quiz 1",14.2,2023-01-25
3117,765,"Quiz 2",14.3,2023-01-13
3118,765,"Quiz 3",36.3,2023-01-18
3119,765,"Quiz 4",27.7,2023-01-06
3120,766,"Quiz 1",92.3,2022-12-06
3121,766,"Quiz 2",81.2,2023-01-05
3122,766,"Quiz 3",84.6,2022-12-25
3123,766,"Quiz 4",90.9,2022-12-31
3124,766,"Quiz 5",81.7,2022-12-23
3125,767,"Quiz 1",70.4,2023-08-02
3126,767,"Quiz 2",94.6,2023-08-03
3127,767,"Quiz 3",77.0,2023-08-19
3128,767,"Quiz 4",96.4,2023-08-26
3129,767,"Quiz 5",95.2,2023-08-02
3130,767,"Quiz 6",77.2,2023-08-15
3131,768,"Quiz 1",95.0,2023-07-28
3132,768,"Quiz 2",78.2,2023-07-19
3133,768,"Quiz 3",89.4,2023-07-23
3134,768,"Quiz 4",88.1,2023-07-18
3135,768,"Quiz 5",91.5,2023-07-26
3136,769,"Quiz 1",71.4,2023-09-23
3137,769,"Quiz 2",64.1,2023-07-31
3138,769,"Quiz 3",83.7,2023-10-09
3139,770,"Quiz 1",100.0,2023-09-17
3140,770,"Quiz 2",96.4,2023-08-19
3141,770,"Quiz 3",97.8,2023-07-18
3142,771,"Quiz 1",80.4,2023-10-24
3143,771,"Quiz 2",94.0,2023-10-08
3144,772,"Quiz 1",63.3,2023-10-19
3145,772,"Quiz 2",66.5,2023-10-31
3146,772,"Quiz 3",70.8,2023-11-24
3147,773,"Quiz 1",91.5,2022-03-10
3148,773,"Quiz 2",75.3,2022-03-21
3149,773,"Quiz 3",98.0,2022-03-05
3150,773,"Quiz 4",100.0,2022-04-14
3151,773,"Quiz 5",100.0,2022-03-15
3152,773,"Quiz 6",92.9,2022-04-02
3153,774,"Quiz 1",100.0,2023-05-21
3154,774,"Quiz 2",83.4,2023-05-04
3155,775,"Quiz 1",80.2,2023-03-16
3156,775,"Quiz 2",74.7,2023-03-19
3157,775,"Quiz 3",88.2,2023-03-06
3158,776,"Quiz 1",92.7,2023-04-23
3159,776,"Quiz 2",95.5,2023-04-18
3160,776,"Quiz 3",79.6,2023-03-27
3161,776,"Quiz 4",94.2,2023-04-23
3162,776,"Quiz 5",100.0,2023-04-07
3163,776,"Quiz 6",77.5,2023-03-25
3164,777,"Quiz 1",31.9,2023-05-10
3165,777,"Quiz 2",19.6,2023-04-29
3166,777,"Quiz 3",31.7,2023-04-25
3167,777,"Quiz 4",31.9,2023-04-26
3168,777,"Quiz 5",58.3,2023-05-17
3169,778,"Quiz 1",41.3,2022-05-01
3170,778,"Quiz 2",39.3,2022-06-08
3171,778,"Quiz 3",30.9,2022-06-01
3172,778,"Quiz 4",20.7,2022-03-30
3173,778,"Quiz 5",56.5,2022-05-13
3174,779,"Quiz 1",45.1,2022-03-07
3175,779,"Quiz 2",59.6,2022-04-25
3176,779,"Quiz 3",74.0,2022-02-04
3177,780,"Quiz 1",69.6,2023-12-23
3178,780,"Quiz 2",98.1,2024-01-25
3179,780,"Quiz 3",83.5,2024-01-09
3180,780,"Quiz 4",90.2,2024-01-19
3181,780,"Quiz 5",80.3,2024-01-21
3182,780,"Quiz 6",77.9,2024-01-09
3183,781,"Quiz 1",43.7,2023-11-07
3184,781,"Quiz 2",48.1,2023-12-05
3185,781,"Quiz 3",39.6,2024-01-08
3186,781,"Quiz 4",29.3,2023-11-04
3187,781,"Quiz 5",33.5,2023-11-28
3188,782,"Quiz 1",41.7,2023-12-01
3189,782,"Quiz 2",51.6,2023-11-05
3190,782,"Quiz 3",67.6,2023-11-13
3191,783,"Quiz 1",82.3,2023-12-27
3192,783,"Quiz 2",87.8,2024-01-04
3193,783,"Quiz 3",82.8,2023-11-25
3194,783,"Quiz 4",66.8,2023-11-22
3195,783,"Quiz 5",93.9,2024-01-28
3196,783,"Quiz 6",86.4,2023-12-29
3197,784,"Quiz 1",27.5,2023-12-23
3198,784,"Quiz 2",15.8,2024-01-01
3199,784,"Quiz 3",8.8,2024-01-23
3200,784,"Quiz 4",29.1,2023-11-19
3201,784,"Quiz 5",38.5,2023-11-29
3202,785,"Quiz 1",24.3,2023-06-10
3203,785,"Quiz 2",15.5,2023-05-24
3204,785,"Quiz 3",24.9,2023-05-30
3205,785,"Quiz 4",22.7,2023-06-03
3206,785,"Quiz 5",44.1,2023-06-11
3207,785,"Quiz 6",23.4,2023-06-21
3208,786,"Quiz 1",83.4,2023-08-14
3209,786,"Quiz 2",96.4,2023-07-07
3210,787,"Quiz 1",72.2,2023-08-24
3211,787,"Quiz 2",75.7,2023-08-02
3212,788,"Quiz 1",58.0,2023-07-25
3213,788,"Quiz 2",77.8,2023-09-06
3214,788,"Quiz 3",50.0,2023-08-13
3215,788,"Quiz 4",56.2,2023-08-07
3216,789,"Quiz 1",98.9,2022-05-17
3217,789,"Quiz 2",93.3,2022-05-17
3218,790,"Quiz 1",78.3,2022-06-11
3219,790,"Quiz 2",88.8,2022-04-27
3220,791,"Quiz 1",64.6,2022-10-10
3221,791,"Quiz 2",14.1,2022-10-15
3222,791,"Quiz 3",33.4,2022-09-17
3223,792,"Quiz 1",78.6,2022-10-23
3224,792,"Quiz 2",80.4,2022-10-16
3225,793,"Quiz 1",90.9,2022-06-06
3226,793,"Quiz 2",84.8,2022-07-05
3227,793,"Quiz 3",77.2,2022-06-02
3228,793,"Quiz 4",97.7,2022-07-07
3229,793,"Quiz 5",82.8,2022-06-19
3230,793,"Quiz 6",71.3,2022-06-02
3231,794,"Quiz 1",32.9,2022-06-09
3232,794,"Quiz 2",45.6,2022-06-03
3233,794,"Quiz 3",34.2,2022-06-02
3234,794,"Quiz 4",51.2,2022-05-12
3235,794,"Quiz 5",41.9,2022-05-08
3236,794,"Quiz 6",35.1,2022-05-23
3237,795,"Quiz 1",89.5,2022-07-25
3238,795,"Quiz 2",97.0,2022-07-23
3239,795,"Quiz 3",100.0,2022-08-07
3240,795,"Quiz 4",88.5,2022-07-13
3241,795,"Quiz 5",88.5,2022-07-13
3242,796,"Quiz 1",90.4,2022-08-03
3243,796,"Quiz 2",86.2,2022-07-08
3244,796,"Quiz 3",64.4,2022-07-11
3245,796,"Quiz 4",93.2,2022-06-15
3246,797,"Quiz 1",44.8,2022-07-02
3247,797,"Quiz 2",21.2,2022-06-23
3248,798,"Quiz 1",92.4,2023-03-23
3249,798,"Quiz 2",100.0,2023-03-28
3250,798,"Quiz 3",93.8,2023-03-30
3251,798,"Quiz 4",73.9,2023-03-30
3252,799,"Quiz 1",44.7,2023-09-26
3253,799,"Quiz 2",31.6,2023-11-21
3254,799,"Quiz 3",35.4,2023-11-09
3255,799,"Quiz 4",33.3,2023-09-21
3256,799,"Quiz 5",31.5,2023-10-10
3257,799,"Quiz 6",25.2,2023-09-26
3258,800,"Quiz 1",93.2,2023-11-13
3259,800,"Quiz 2",100.0,2023-11-18
3260,800,"Quiz 3",86.3,2023-11-23
3261,800,"Quiz 4",80.6,2023-10-25
3262,801,"Quiz 1",78.0,2022-06-22
3263,801,"Quiz 2",81.7,2022-07-05
3264,802,"Quiz 1",31.0,2022-08-30
3265,802,"Quiz 2",41.7,2022-10-13
3266,802,"Quiz 3",40.4,2022-09-16
3267,802,"Quiz 4",31.5,2022-08-21
3268,802,"Quiz 5",28.8,2022-10-06
3269,803,"Quiz 1",100.0,2022-06-03
3270,803,"Quiz 2",87.1,2022-05-05
3271,804,"Quiz 1",100.0,2022-07-18
3272,804,"Quiz 2",65.8,2022-06-27
3273,804,"Quiz 3",69.5,2022-07-06
3274,804,"Quiz 4",96.5,2022-06-28
3275,804,"Quiz 5",85.3,2022-07-18
3276,804,"Quiz 6",88.1,2022-08-07
3277,805,"Quiz 1",73.6,2022-06-13
3278,805,"Quiz 2",79.7,2022-06-10
3279,805,"Quiz 3",66.7,2022-06-06
3280,805,"Quiz 4",77.3,2022-05-23
3281,805,"Quiz 5",97.9,2022-05-25
3282,806,"Quiz 1",76.8,2022-04-11
3283,806,"Quiz 2",62.1,2022-04-20
3284,807,"Quiz 1",50.3,2023-06-24
3285,807,"Quiz 2",43.2,2023-06-26
3286,807,"Quiz 3",47.9,2023-06-26
3287,808,"Quiz 1",58.3,2023-12-28
3288,808,"Quiz 2",50.2,2023-12-19
3289,808,"Quiz 3",80.9,2023-12-13
3290,808,"Quiz 4",31.0,2023-12-20
3291,809,"Quiz 1",80.5,2024-03-29
3292,809,"Quiz 2",92.7,2024-04-03
3293,809,"Quiz 3",96.5,2024-02-28
3294,809,"Quiz 4",83.2,2024-03-20
3295,809,"Quiz 5",95.1,2024-03-14
3296,810,"Quiz 1",82.2,2023-12-24
3297,810,"Quiz 2",67.9,2024-01-16
3298,810,"Quiz 3",76.0,2023-12-30
3299,811,"Quiz 1",30.8,2024-01-10
3300,811,"Quiz 2",49.2,2024-03-05
3301,811,"Quiz 3",21.5,2024-03-17
3302,811,"Quiz 4",51.7,2024-03-05
3303,811,"Quiz 5",35.8,2024-01-22
3304,811,"Quiz 6",48.9,2024-01-01
3305,812,"Quiz 1",100.0,2023-12-27
3306,812,"Quiz 2",67.7,2023-12-24
3307,813,"Quiz 1",80.2,2023-07-26
3308,813,"Quiz 2",71.8,2023-06-30
3309,813,"Quiz 3",91.0,2023-07-28
3310,813,"Quiz 4",83.8,2023-07-28
3311,813,"Quiz 5",84.6,2023-06-30
3312,813,"Quiz 6",80.1,2023-06-30
3313,814,"Quiz 1",73.7,2023-06-28
3314,814,"Quiz 2",81.4,2023-05-21
3315,815,"Quiz 1",71.1,2023-08-04
3316,815,"Quiz 2",92.3,2023-05-25
3317,815,"Quiz 3",85.8,2023-06-07
3318,815,"Quiz 4",78.4,2023-06-21
3319,815,"Quiz 5",69.4,2023-08-15
3320,815,"Quiz 6",80.3,2023-07-13
3321,816,"Quiz 1",72.9,2023-10-06
3322,816,"Quiz 2",81.5,2023-10-13
3323,816,"Quiz 3",91.0,2023-10-03
3324,816,"Quiz 4",100.0,2023-11-20
3325,817,"Quiz 1",100.0,2023-10-15
3326,817,"Quiz 2",98.1,2023-10-04
3327,817,"Quiz 3",67.5,2023-10-20
3328,817,"Quiz 4",93.0,2023-10-31
3329,818,"Quiz 1",82.8,2023-10-14
3330,818,"Quiz 2",93.3,2023-09-03
3331,818,"Quiz 3",86.7,2023-10-02
3332,818,"Quiz 4",93.1,2023-09-27
3333,818,"Quiz 5",100.0,2023-09-19
3334,818,"Quiz 6",89.3,2023-10-17
3335,819,"Quiz 1",44.9,2023-09-12
3336,819,"Quiz 2",53.7,2023-09-08
3337,819,"Quiz 3",77.8,2023-09-05
3338,819,"Quiz 4",30.2,2023-10-16
3339,819,"Quiz 5",44.5,2023-10-24
3340,820,"Quiz 1",85.8,2023-03-15
3341,820,"Quiz 2",76.4,2023-03-20
3342,820,"Quiz 3",100.0,2023-03-10
3343,820,"Quiz 4",96.6,2023-03-25
3344,820,"Quiz 5",81.0,2023-03-27
3345,821,"Quiz 1",83.4,2023-03-31
3346,821,"Quiz 2",88.5,2023-03-21
3347,821,"Quiz 3",99.9,2023-02-27
3348,821,"Quiz 4",61.3,2023-03-01
3349,822,"Quiz 1",87.7,2023-03-01
3350,822,"Quiz 2",92.3,2023-02-28
3351,823,"Quiz 1",100.0,2023-03-26
3352,823,"Quiz 2",68.2,2023-04-03
3353,823,"Quiz 3",72.6,2023-04-05
3354,824,"Quiz 1",93.8,2023-09-09
3355,824,"Quiz 2",90.2,2023-08-30
3356,824,"Quiz 3",95.9,2023-09-18
3357,824,"Quiz 4",93.8,2023-09-16
3358,824,"Quiz 5",75.5,2023-08-24
3359,824,"Quiz 6",85.7,2023-09-05
3360,825,"Quiz 1",81.2,2023-11-21
3361,825,"Quiz 2",85.2,2023-12-24
3362,825,"Quiz 3",81.3,2023-11-06
3363,825,"Quiz 4",82.5,2023-12-12
3364,825,"Quiz 5",87.8,2023-11-30
3365,826,"Quiz 1",78.2,2023-11-13
3366,826,"Quiz 2",98.0,2023-11-18
3367,826,"Quiz 3",100.0,2023-11-29
3368,827,"Quiz 1",59.5,2023-09-12
3369,827,"Quiz 2",84.7,2023-08-07
3370,827,"Quiz 3",53.0,2023-08-29
3371,827,"Quiz 4",76.5,2023-09-01
3372,827,"Quiz 5",72.9,2023-07-29
3373,827,"Quiz 6",74.6,2023-08-09
3374,828,"Quiz 1",94.7,2023-04-02
3375,828,"Quiz 2",73.8,2023-04-08
3376,828,"Quiz 3",87.4,2023-04-04
3377,828,"Quiz 4",98.8,2023-03-28
3378,829,"Quiz 1",84.4,2023-04-20
3379,829,"Quiz 2",100.0,2023-04-10
3380,829,"Quiz 3",95.5,2023-04-15
3381,829,"Quiz 4",96.4,2023-05-03
3382,829,"Quiz 5",91.3,2023-05-01
3383,829,"Quiz 6",68.7,2023-04-17
3384,830,"Quiz 1",28.7,2023-05-16
3385,830,"Quiz 2",46.3,2023-06-09
3386,830,"Quiz 3",0.0,2023-05-13
3387,830,"Quiz 4",8.5,2023-06-11
3388,830,"Quiz 5",43.4,2023-06-06
3389,831,"Quiz 1",92.3,2023-04-11
3390,831,"Quiz 2",84.6,2023-04-26
3391,831,"Quiz 3",80.6,2023-04-12
3392,831,"Quiz 4",99.1,2023-05-07
3393,831,"Quiz 5",94.5,2023-04-11
3394,832,"Quiz 1",26.2,2022-04-01
3395,832,"Quiz 2",19.2,2022-04-03
3396,832,"Quiz 3",39.6,2022-03-14
3397,832,"Quiz 4",50.8,2022-03-28
3398,833,"Quiz 1",71.6,2023-12-29
3399,833,"Quiz 2",81.4,2024-01-22
3400,833,"Quiz 3",72.5,2024-01-30
3401,833,"Quiz 4",59.6,2024-01-23
3402,833,"Quiz 5",83.9,2023-12-25
3403,834,"Quiz 1",27.6,2024-03-04
3404,834,"Quiz 2",46.5,2024-03-06
3405,834,"Quiz 3",26.4,2024-02-04
3406,834,"Quiz 4",42.1,2024-01-24
3407,834,"Quiz 5",25.0,2024-01-23
3408,834,"Quiz 6",34.5,2024-02-26
3409,835,"Quiz 1",91.1,2023-06-10
3410,835,"Quiz 2",90.1,2023-06-09
3411,835,"Quiz 3",80.0,2023-05-24
3412,835,"Quiz 4",61.4,2023-06-14
3413,836,"Quiz 1",23.6,2023-04-30
3414,836,"Quiz 2",39.2,2023-04-20
3415,836,"Quiz 3",34.1,2023-03-20
3416,837,"Quiz 1",29.9,2023-04-04
3417,837,"Quiz 2",39.0,2023-04-12
3418,837,"Quiz 3",0.0,2023-03-21
3419,837,"Quiz 4",30.1,2023-03-24
3420,838,"Quiz 1",45.3,2023-05-01
3421,838,"Quiz 2",40.9,2023-04-24
3422,839,"Quiz 1",46.3,2023-03-20
3423,839,"Quiz 2",48.9,2023-03-18
3424,839,"Quiz 3",78.2,2023-04-06
3425,839,"Quiz 4",39.5,2023-03-30
3426,839,"Quiz 5",49.1,2023-04-09
3427,839,"Quiz 6",49.0,2023-04-09
3428,840,"Quiz 1",77.4,2023-04-18
3429,840,"Quiz 2",65.4,2023-04-28
3430,840,"Quiz 3",72.0,2023-03-25
3431,840,"Quiz 4",73.9,2023-06-04
3432,840,"Quiz 5",86.9,2023-04-06
3433,841,"Quiz 1",71.5,2022-03-05
3434,841,"Quiz 2",82.8,2022-04-15
3435,841,"Quiz 3",100.0,2022-05-08
3436,841,"Quiz 4",66.0,2022-03-09
3437,841,"Quiz 5",77.9,2022-03-28
3438,841,"Quiz 6",84.3,2022-03-31
3439,842,"Quiz 1",77.8,2023-06-07
3440,842,"Quiz 2",93.8,2023-06-17
3441,842,"Quiz 3",77.2,2023-05-29
3442,842,"Quiz 4",87.2,2023-07-01
3443,843,"Quiz 1",100.0,2023-06-16
3444,843,"Quiz 2",92.8,2023-07-15
3445,843,"Quiz 3",100.0,2023-06-30
3446,844,"Quiz 1",80.9,2023-05-17
3447,844,"Quiz 2",74.9,2023-05-06
3448,844,"Quiz 3",61.7,2023-04-21
3449,845,"Quiz 1",94.4,2023-07-22
3450,845,"Quiz 2",92.5,2023-06-21
3451,845,"Quiz 3",83.7,2023-07-09
3452,845,"Quiz 4",87.5,2023-06-26
3453,846,"Quiz 1",17.3,2023-06-01
3454,846,"Quiz 2",30.8,2023-05-05
3455,846,"Quiz 3",32.5,2023-05-05
3456,846,"Quiz 4",14.8,2023-04-24
3457,846,"Quiz 5",10.8,2023-05-08
3458,847,"Quiz 1",6.9,2023-10-26
3459,847,"Quiz 2",18.5,2023-10-10
3460,847,"Quiz 3",3.0,2023-09-24
3461,847,"Quiz 4",34.0,2023-10-02
3462,847,"Quiz 5",49.3,2023-09-14
3463,848,"Quiz 1",0.0,2023-08-29
3464,848,"Quiz 2",21.7,2023-08-29
3465,848,"Quiz 3",18.6,2023-08-14
3466,848,"Quiz 4",31.8,2023-07-08
3467,848,"Quiz 5",21.6,2023-09-06
3468,849,"Quiz 1",18.5,2023-08-24
3469,849,"Quiz 2",12.9,2023-09-16
3470,849,"Quiz 3",29.2,2023-09-13
3471,850,"Quiz 1",66.5,2023-09-15
3472,850,"Quiz 2",52.3,2023-08-25
3473,850,"Quiz 3",51.4,2023-08-24
3474,851,"Quiz 1",73.1,2023-11-25
3475,851,"Quiz 2",45.4,2023-11-28
3476,851,"Quiz 3",48.8,2023-11-25
3477,852,"Quiz 1",100.0,2024-01-02
3478,852,"Quiz 2",91.6,2024-01-09
3479,853,"Quiz 1",23.7,2023-10-21
3480,853,"Quiz 2",42.2,2023-10-22
3481,853,"Quiz 3",24.3,2023-11-06
3482,853,"Quiz 4",36.0,2023-09-29
3483,853,"Quiz 5",15.5,2023-10-12
3484,854,"Quiz 1",10.9,2024-01-28
3485,854,"Quiz 2",26.8,2024-02-04
3486,855,"Quiz 1",32.2,2024-03-07
3487,855,"Quiz 2",24.9,2024-02-01
3488,856,"Quiz 1",49.1,2024-02-18
3489,856,"Quiz 2",42.7,2024-02-17
3490,856,"Quiz 3",56.2,2024-02-22
3491,856,"Quiz 4",38.7,2024-02-29
3492,856,"Quiz 5",17.7,2024-02-18
3493,857,"Quiz 1",36.7,2022-04-21
3494,857,"Quiz 2",31.4,2022-05-01
3495,857,"Quiz 3",9.0,2022-04-23
3496,857,"Quiz 4",11.7,2022-05-10
3497,857,"Quiz 5",24.4,2022-04-06
3498,858,"Quiz 1",62.8,2022-04-13
3499,858,"Quiz 2",68.5,2022-02-10
3500,858,"Quiz 3",87.2,2022-03-17
3501,858,"Quiz 4",69.6,2022-02-07
3502,858,"Quiz 5",90.0,2022-04-04
3503,858,"Quiz 6",85.3,2022-03-24
3504,859,"Quiz 1",68.7,2022-09-26
3505,859,"Quiz 2",89.1,2022-10-25
3506,859,"Quiz 3",85.1,2022-10-15
3507,859,"Quiz 4",100.0,2022-09-26
3508,859,"Quiz 5",85.1,2022-10-18
3509,860,"Quiz 1",42.8,2023-03-31
3510,860,"Quiz 2",26.1,2023-02-25
3511,860,"Quiz 3",34.5,2023-03-01
3512,861,"Quiz 1",79.1,2022-08-24
3513,861,"Quiz 2",100.0,2022-08-03
3514,861,"Quiz 3",86.8,2022-08-09
3515,861,"Quiz 4",76.1,2022-09-12
3516,861,"Quiz 5",100.0,2022-08-08
3517,862,"Quiz 1",99.6,2022-07-01
3518,862,"Quiz 2",97.6,2022-06-14
3519,862,"Quiz 3",77.7,2022-06-16
3520,863,"Quiz 1",76.1,2022-07-21
3521,863,"Quiz 2",99.4,2022-07-13
3522,863,"Quiz 3",72.6,2022-06-29
3523,863,"Quiz 4",84.5,2022-07-12
3524,863,"Quiz 5",86.7,2022-07-02
3525,864,"Quiz 1",19.1,2022-05-25
3526,864,"Quiz 2",34.4,2022-05-12
3527,864,"Quiz 3",34.0,2022-04-30
3528,864,"Quiz 4",49.7,2022-05-04
3529,865,"Quiz 1",78.2,2022-08-16
3530,865,"Quiz 2",99.0,2022-06-28
3531,865,"Quiz 3",88.5,2022-08-11
3532,865,"Quiz 4",94.3,2022-08-23
