log_id,enrollment_id,week_number,videos_watched,quizzes_taken,quiz_avg_score,forum_posts,hours_spent
2587,396,10,2,3,84.1,3,7.9
2588,396,11,5,3,96.0,1,4.3
2589,396,12,0,2,84.5,1,6.5
2590,397,1,3,0,,2,8.4
2591,397,2,2,0,,0,4.5
2592,397,3,0,2,50.9,1,2.4
2593,397,4,2,0,,2,3.6
2594,397,5,4,2,70.9,1,0.6
2595,397,6,4,2,47.0,1,2.2
2596,397,7,4,1,57.8,1,2.6
2597,397,8,2,2,77.0,0,7.2
2598,398,1,1,1,39.7,0,1.1
2599,398,2,0,1,34.8,0,0.6
2600,398,3,0,1,37.6,0,1.8
2601,399,1,6,4,71.4,0,5.3
2602,399,2,4,0,,0,10.4
2603,399,3,5,4,78.9,4,2.7
2604,399,4,5,1,95.4,4,4.1
2605,400,1,6,0,,3,6.3
2606,400,2,6,2,89.6,1,7.4
2607,400,3,5,0,,0,7.4
2608,400,4,4,1,90.9,1,5.2
2609,401,1,5,0,,0,3.6
2610,401,2,2,2,83.9,1,5.6
2611,401,3,5,3,80.0,2,5.9
2612,401,4,5,3,83.6,1,8.4
2613,401,5,3,0,,1,4.3
2614,401,6,4,3,67.8,1,5.6
2615,401,7,4,0,,0,6.6
2616,401,8,5,2,52.8,3,3.7
2617,401,9,0,2,73.4,1,4.0
2618,402,1,0,3,87.5,4,7.9
2619,402,2,0,1,101.6,3,2.3
2620,402,3,3,1,71.1,4,7.1
2621,402,4,4,3,104.5,3,5.9
2622,402,5,0,2,97.2,4,5.1
2623,402,6,0,3,92.7,3,4.6
2624,402,7,0,0,,0,3.8
2625,402,8,2,1,79.2,2,2.4
2626,402,9,2,3,85.9,2,7.9
2627,402,10,0,0,,1,6.5
2628,402,11,5,4,84.8,1,5.7
2629,403,1,5,2,78.3,4,6.7
2630,403,2,1,4,87.2,0,7.3
2631,403,3,4,3,87.3,3,5.7
2632,403,4,3,2,83.3,4,2.3
2633,403,5,5,0,,4,7.1
2634,404,1,1,0,,0,2.3
2635,404,2,1,0,,0,0.0
2636,405,1,1,3,87.6,0,8.2
2637,405,2,6,2,103.2,4,7.8
2638,405,3,0,4,110.4,2,3.5
2639,405,4,1,4,99.3,0,2.4
2640,405,5,1,4,93.7,2,6.8
2641,405,6,6,1,112.3,0,5.1
2642,405,7,5,1,94.7,0,4.9
2643,406,1,1,0,,0,0.9
2644,406,2,0,1,40.5,0,0.9
2645,406,3,0,1,31.6,1,2.0
2646,406,4,0,1,62.3,1,2.2
2647,407,1,2,0,,0,1.6
2648,407,2,2,0,,0,2.9
2649,407,3,0,1,31.6,1,3.8
2650,407,4,0,0,,1,4.9
2651,408,1,3,3,88.0,0,5.7
2652,408,2,3,1,106.3,4,9.8
2653,408,3,0,0,,3,6.5
2654,408,4,1,0,,3,8.2
2655,408,5,1,1,95.6,3,6.7
2656,408,6,4,0,,4,5.2
2657,408,7,3,3,90.7,1,6.2
2658,408,8,6,2,92.1,2,8.2
2659,408,9,2,3,78.5,0,7.0
2660,408,10,1,4,90.0,0,5.8
2661,409,1,2,1,88.6,1,7.3
2662,409,2,0,1,85.8,0,4.5
2663,409,3,6,3,85.7,3,7.4
2664,409,4,0,1,83.5,1,3.5
2665,409,5,2,0,,1,7.3
2666,409,6,1,3,77.8,4,7.6
2667,410,1,4,0,,2,8.4
2668,410,2,6,0,,1,5.3
2669,410,3,6,3,80.1,2,5.5
2670,410,4,5,4,96.7,2,2.1
2671,410,5,3,4,71.5,4,7.8
2672,410,6,5,3,97.8,0,7.6
2673,410,7,0,4,81.5,2,5.7
2674,410,8,0,4,89.9,4,3.9
2675,410,9,0,4,92.0,2,6.3
2676,410,10,4,4,97.3,0,7.6
2677,410,11,0,3,75.5,4,4.6
2678,410,12,6,1,70.0,1,9.2
2679,411,1,3,2,115.6,2,5.0
2680,411,2,6,0,,1,6.5
2681,411,3,0,1,95.0,1,9.1
2682,411,4,6,0,,2,6.1
2683,411,5,1,1,89.7,0,6.4
2684,412,1,6,0,,3,6.7
2685,412,2,4,1,92.3,3,5.0
2686,412,3,1,3,89.4,4,3.4
2687,412,4,6,4,87.6,4,2.8
2688,412,5,0,3,107.8,2,6.2
2689,412,6,2,4,114.5,4,5.7
2690,412,7,3,3,99.9,0,6.0
2691,412,8,0,0,,4,8.2
2692,412,9,4,2,65.5,1,6.0
2693,412,10,0,1,95.0,3,6.8
2694,412,11,0,2,92.2,0,4.7
2695,412,12,2,2,79.2,2,2.6
2696,412,13,6,2,89.9,1,7.3
2697,412,14,2,0,,0,5.8
2698,413,1,0,1,14.6,0,2.3
2699,414,1,5,2,82.4,1,2.5
2700,414,2,2,1,93.6,3,4.1
2701,414,3,1,2,112.7,3,7.7
2702,414,4,1,4,90.9,0,8.6
2703,415,1,1,2,49.2,0,2.0
2704,415,2,1,0,,0,6.9
2705,415,3,0,1,41.7,1,2.1
2706,415,4,1,1,51.5,0,3.1
2707,416,1,1,1,49.1,1,2.0
2708,416,2,1,2,19.3,0,7.2
2709,416,3,1,0,,1,0.0
2710,417,1,3,0,,3,7.9
2711,417,2,3,4,101.6,0,10.1
2712,417,3,5,1,96.8,1,3.4
2713,417,4,3,3,101.9,3,5.8
2714,417,5,5,3,111.3,3,4.2
2715,417,6,1,1,89.3,4,6.8
2716,417,7,3,3,96.5,2,4.3
2717,418,1,1,1,35.7,0,0.6
2718,419,1,5,2,94.5,0,3.3
2719,419,2,6,0,,0,4.7
2720,419,3,6,1,77.9,4,3.7
2721,419,4,3,1,86.2,0,7.3
2722,420,1,4,0,,3,9.5
2723,420,2,3,2,91.3,0,5.7
2724,420,3,6,0,,0,6.5
2725,420,4,2,2,95.4,1,5.1
2726,420,5,6,1,83.3,1,6.7
2727,421,1,1,1,104.3,0,7.2
2728,421,2,4,3,77.3,4,5.2
2729,421,3,0,0,,0,6.2
2730,421,4,0,1,87.6,2,8.0
2731,421,5,0,1,84.5,0,6.0
2732,421,6,0,4,78.3,3,6.2
2733,422,1,1,1,26.6,0,0.0
2734,423,1,1,4,70.2,3,5.3
2735,423,2,4,0,,3,7.5
2736,423,3,6,0,,1,7.7
2737,423,4,3,0,,3,6.4
2738,424,1,0,1,36.5,1,3.7
2739,424,2,1,0,,0,3.1
2740,424,3,0,1,47.8,1,0.0
2741,425,1,0,1,9.4,0,0.0
2742,426,1,2,1,91.5,0,4.3
2743,426,2,3,2,100.3,1,5.5
2744,426,3,0,1,86.2,1,2.0
2745,426,4,5,2,106.6,1,5.4
2746,426,5,5,0,,1,7.0
2747,426,6,4,1,80.9,0,9.5
2748,427,1,0,1,29.6,0,0.1
2749,428,1,3,4,95.7,3,3.6
2750,428,2,6,0,,2,3.5
2751,428,3,2,0,,1,6.4
2752,428,4,4,0,,3,7.5
2753,428,5,0,1,85.1,1,3.2
2754,428,6,3,4,80.7,0,5.2
2755,428,7,3,0,,4,7.3
2756,428,8,3,1,91.4,1,7.9
2757,428,9,2,2,75.0,2,7.3
2758,428,10,6,2,80.1,1,7.0
2759,428,11,0,2,94.3,3,6.4
2760,428,12,1,0,,4,4.2
2761,429,1,1,0,,1,1.0
2762,429,2,1,2,44.7,0,1.9
2763,430,1,0,3,83.4,0,6.8
2764,430,2,3,3,87.7,0,5.0
2765,430,3,6,1,96.4,4,5.5
2766,430,4,3,3,85.3,4,6.5
2767,430,5,1,1,98.3,4,4.7
2768,430,6,6,3,82.0,0,4.7
2769,430,7,6,2,66.7,3,5.5
2770,430,8,4,1,96.9,2,8.8
2771,430,9,6,1,89.4,0,7.8
2772,430,10,5,4,102.8,1,5.1
2773,430,11,3,1,75.5,2,4.5
2774,430,12,4,3,83.0,0,6.7
2775,430,13,2,1,83.2,3,3.0
2776,430,14,3,0,,3,1.9
2777,431,1,5,1,83.5,0,6.4
2778,431,2,5,1,96.5,3,8.6
2779,431,3,0,0,,0,7.9
2780,431,4,5,3,73.8,3,1.9
2781,431,5,0,3,73.6,1,7.6
2782,431,6,4,4,92.9,2,7.2
2783,431,7,4,3,95.2,4,5.5
2784,431,8,1,0,,3,5.8
2785,431,9,4,0,,1,2.9
2786,431,10,1,0,,1,4.2
2787,432,1,6,0,,1,7.3
2788,432,2,6,0,,3,7.9
2789,432,3,6,0,,2,5.0
2790,432,4,5,0,,0,5.7
2791,432,5,1,3,96.4,3,7.8
2792,432,6,3,4,110.4,1,8.4
2793,432,7,3,1,74.1,4,5.6
2794,432,8,1,4,100.7,0,1.1
2795,432,9,0,3,83.8,2,5.9
2796,433,1,1,4,108.0,0,6.6
2797,433,2,5,0,,2,4.7
2798,433,3,6,4,91.4,3,5.4
2799,433,4,5,3,76.2,1,6.8
2800,433,5,3,1,82.0,1,5.4
2801,433,6,4,3,88.5,4,9.3
2802,434,1,0,0,,4,9.7
2803,434,2,4,0,,1,5.0
2804,434,3,1,0,,2,6.8
2805,434,4,6,1,66.3,4,7.5
2806,434,5,4,0,,4,6.3
2807,434,6,1,1,97.4,1,4.9
2808,434,7,1,1,101.6,1,10.5
2809,435,1,4,4,97.0,2,2.6
2810,435,2,5,1,78.0,1,3.6
2811,435,3,1,1,87.9,1,7.4
2812,435,4,4,3,102.3,0,8.7
2813,435,5,2,4,89.7,1,3.5
2814,436,1,6,4,72.9,4,8.7
2815,436,2,4,4,92.3,1,6.5
2816,436,3,1,3,86.8,3,6.5
2817,436,4,2,4,85.9,0,6.9
2818,436,5,3,1,73.4,0,3.7
2819,436,6,4,1,97.5,0,4.9
2820,436,7,4,1,94.6,1,8.0
2821,436,8,0,3,78.9,1,8.3
2822,436,9,3,2,84.4,4,6.2
2823,436,10,5,3,89.9,1,6.9
2824,436,11,5,0,,4,4.1
2825,436,12,6,1,94.9,0,8.7
2826,436,13,5,4,90.4,2,5.6
2827,436,14,0,1,95.0,1,5.8
2828,437,1,1,1,28.0,0,1.0
2829,437,2,2,0,,0,0.9
2830,437,3,2,1,38.2,0,1.1
2831,438,1,6,4,92.2,1,7.3
2832,438,2,6,1,65.2,3,2.9
2833,438,3,2,0,,2,9.3
2834,438,4,1,2,72.8,3,5.4
2835,439,1,1,3,90.5,4,5.6
2836,439,2,2,3,75.4,1,6.3
2837,439,3,2,2,107.7,2,4.2
2838,439,4,5,2,101.6,1,7.3
2839,439,5,4,1,99.4,0,9.6
2840,439,6,6,0,,4,7.3
2841,439,7,5,3,104.8,1,6.3
2842,439,8,3,1,60.0,4,3.7
2843,439,9,2,1,97.1,0,10.1
2844,439,10,6,1,103.0,1,6.8
2845,440,1,0,0,,0,0.1
2846,440,2,0,0,,0,2.0
2847,441,1,4,1,75.8,2,6.7
2848,441,2,3,2,71.6,3,8.7
2849,441,3,6,0,,3,10.0
2850,441,4,3,2,86.9,1,5.2
2851,441,5,2,0,,0,2.9
2852,441,6,4,2,90.8,2,7.2
2853,441,7,3,0,,3,7.4
2854,441,8,6,1,77.0,0,7.1
2855,441,9,1,3,109.3,0,10.7
2856,441,10,4,2,91.8,2,4.8
2857,441,11,2,1,64.8,1,5.6
2858,441,12,2,2,80.3,0,7.1
2859,442,1,6,2,85.0,0,5.2
2860,442,2,6,2,103.3,3,3.5
2861,442,3,2,2,100.2,0,7.5
2862,442,4,0,3,80.6,1,4.2
2863,442,5,2,1,95.9,4,6.3
2864,442,6,1,3,83.9,0,9.2
2865,442,7,6,3,93.9,3,7.4
2866,442,8,6,2,93.4,3,3.7
2867,442,9,4,2,74.0,0,7.1
2868,442,10,1,2,102.1,2,3.6
2869,443,1,0,4,90.6,2,6.6
2870,443,2,5,2,110.2,3,5.9
2871,443,3,0,3,82.1,2,6.3
2872,443,4,4,0,,0,9.5
2873,444,1,3,0,,3,5.9
2874,444,2,6,3,85.9,2,7.1
2875,444,3,3,3,84.7,1,5.2
2876,444,4,1,3,81.1,4,9.8
2877,444,5,6,0,,2,4.0
2878,444,6,5,2,93.2,2,5.4
2879,444,7,6,4,89.7,0,3.4
2880,444,8,1,3,74.8,4,6.5
2881,444,9,6,0,,0,6.3
2882,444,10,0,3,81.5,4,4.8
2883,445,1,0,1,36.5,1,1.1
2884,445,2,0,1,35.2,1,1.6
2885,445,3,0,2,27.0,0,3.4
2886,445,4,1,1,52.7,1,3.4
2887,446,1,2,1,41.6,1,2.4
2888,446,2,2,1,50.5,1,0.0
2889,446,3,2,0,,0,3.8
2890,446,4,0,1,25.8,1,2.7
2891,447,1,4,1,84.8,0,3.2
2892,447,2,5,1,70.7,3,5.7
2893,447,3,5,2,100.3,1,4.8
2894,447,4,3,0,,3,5.2
2895,447,5,4,3,61.0,2,4.6
2896,447,6,4,2,79.6,1,8.7
2897,447,7,4,1,86.6,0,4.9
2898,447,8,2,2,77.0,0,7.0
2899,447,9,4,3,89.7,3,7.5
2900,447,10,1,0,,2,5.9
2901,448,1,0,1,38.2,0,0.0
2902,449,1,3,0,,0,1.4
2903,449,2,1,3,93.5,2,10.0
2904,449,3,1,0,,4,7.1
2905,449,4,5,4,104.0,0,6.6
2906,449,5,3,1,80.0,4,7.4
2907,449,6,3,4,99.3,2,9.6
2908,449,7,6,2,94.9,0,4.5
2909,449,8,5,0,,3,7.4
2910,449,9,4,2,99.5,4,7.2
2911,449,10,5,2,103.2,0,8.2
2912,449,11,3,4,95.7,0,5.2
2913,450,1,3,1,81.3,2,4.7
2914,450,2,4,3,83.1,1,3.9
2915,450,3,4,3,69.2,0,5.3
2916,450,4,5,2,76.9,1,4.1
2917,450,5,2,1,90.2,3,2.8
2918,450,6,1,1,68.6,3,4.8
2919,450,7,4,2,77.2,3,2.0
2920,450,8,5,0,,1,7.1
2921,450,9,4,3,69.7,1,3.3
2922,450,10,2,1,72.4,2,5.8
2923,450,11,0,2,66.7,3,7.5
2924,450,12,2,0,,3,5.9
2925,451,1,3,1,80.8,4,2.8
2926,451,2,3,3,107.3,1,11.1
2927,451,3,1,3,89.9,0,3.3
2928,451,4,4,4,102.3,4,3.8
2929,452,1,1,4,83.7,3,5.8
2930,452,2,4,4,96.8,3,7.4
2931,452,3,0,3,102.3,3,5.2
2932,452,4,1,1,97.6,4,4.8
2933,452,5,4,1,76.1,4,4.3
2934,452,6,1,1,84.6,3,8.3
2935,453,1,0,1,46.5,0,5.0
2936,453,2,2,0,,0,4.7
2937,453,3,0,0,,0,2.5
2938,454,1,0,1,14.9,0,2.5
2939,454,2,0,1,43.5,1,4.0
2940,454,3,2,1,50.2,0,5.0
2941,455,1,2,1,112.8,3,6.9
2942,455,2,3,4,94.3,2,5.7
2943,455,3,4,4,72.0,4,8.6
2944,455,4,6,4,114.5,0,3.4
2945,455,5,5,2,85.7,0,6.6
2946,455,6,0,3,85.9,0,4.7
2947,455,7,3,4,86.1,4,6.5
2948,455,8,3,4,84.3,2,8.0
2949,456,1,5,1,76.2,3,6.3
2950,456,2,0,0,,0,3.7
2951,456,3,5,1,90.3,0,0.7
2952,456,4,0,1,90.6,3,8.2
2953,456,5,5,1,96.7,0,7.1
2954,457,1,1,1,24.2,0,2.9
2955,458,1,2,1,50.7,0,3.9
2956,458,2,2,1,45.8,0,3.1
2957,459,1,3,2,90.1,3,9.0
2958,459,2,0,3,90.3,2,5.9
2959,459,3,0,4,90.5,0,9.8
2960,459,4,5,2,86.4,4,7.6
2961,459,5,2,0,,1,3.2
2962,459,6,4,1,79.3,1,8.2
2963,459,7,5,1,96.1,4,3.5
2964,459,8,6,0,,1,8.3
2965,459,9,4,2,100.8,3,4.7
2966,459,10,5,2,79.4,0,3.8
2967,460,1,4,3,112.1,2,6.0
2968,460,2,4,0,,3,6.4
2969,460,3,3,0,,4,5.5
2970,460,4,3,0,,4,3.3
2971,460,5,1,0,,0,3.8
2972,460,6,4,2,81.9,1,7.2
2973,460,7,6,1,93.2,3,5.3
2974,460,8,4,2,93.1,4,5.7
2975,460,9,1,3,92.6,1,6.4
2976,460,10,4,3,94.6,0,5.4
2977,461,1,0,0,,0,2.3
2978,461,2,0,1,28.4,0,0.0
2979,462,1,1,2,77.3,3,6.2
2980,462,2,0,1,100.1,0,4.7
2981,462,3,2,0,,3,6.2
2982,462,4,1,3,100.0,0,5.3
2983,462,5,4,0,,3,6.8
2984,462,6,2,0,,4,5.0
2985,462,7,6,1,88.6,4,7.0
2986,462,8,1,0,,1,6.3
2987,463,1,2,1,54.2,1,2.6
2988,463,2,2,0,,1,3.5
2989,464,1,2,2,103.2,2,7.7
2990,464,2,4,1,57.6,0,4.2
2991,464,3,4,2,98.8,2,6.8
2992,464,4,0,0,,0,4.9
2993,464,5,5,0,,3,4.5
2994,464,6,1,2,91.4,2,5.7
2995,464,7,3,1,73.7,1,3.1
2996,464,8,1,0,,3,3.8
2997,464,9,4,3,98.4,3,6.6
2998,464,10,0,1,93.8,3,5.2
2999,465,1,6,0,,2,6.1
3000,465,2,4,2,99.5,1,6.3
3001,465,3,5,0,,0,3.2
3002,465,4,5,0,,3,7.1
3003,465,5,3,0,,2,4.4
3004,465,6,3,4,94.3,0,5.1
3005,465,7,2,0,,1,6.9
3006,465,8,1,4,85.0,2,7.9
3007,465,9,0,3,105.9,2,5.4
3008,465,10,1,0,,2,4.0
3009,466,1,5,4,76.0,4,6.1
3010,466,2,3,3,88.9,3,5.9
3011,466,3,0,1,121.4,3,4.8
3012,466,4,6,3,91.4,2,5.2
3013,467,1,5,4,107.1,3,6.7
3014,467,2,1,4,104.7,3,5.9
3015,467,3,6,4,92.8,1,4.5
3016,467,4,6,3,105.3,3,3.2
3017,467,5,5,1,103.9,2,7.1
3018,467,6,1,4,99.8,1,6.4
3019,467,7,2,1,102.2,0,8.0
3020,467,8,0,4,101.5,0,5.9
3021,467,9,0,3,120.9,4,7.3
3022,467,10,1,4,105.7,2,5.6
3023,468,1,2,2,77.4,3,4.3
3024,468,2,0,3,73.5,0,7.6
3025,468,3,1,1,79.9,3,5.4
3026,468,4,2,1,80.6,3,6.4
3027,468,5,5,1,89.3,3,4.0
3028,468,6,3,1,80.4,0,6.0
3029,468,7,3,3,93.9,0,3.8
3030,469,1,3,2,87.3,0,7.6
3031,469,2,0,3,98.6,3,6.4
3032,469,3,1,3,80.6,3,4.3
3033,469,4,0,3,94.6,1,6.6
3034,469,5,5,3,90.2,1,7.0
3035,470,1,2,2,40.3,1,0.0
3036,470,2,2,0,,1,0.4
3037,470,3,1,0,,1,1.1
3038,470,4,1,0,,1,0.0
3039,470,5,0,0,,1,0.9
3040,471,1,2,1,97.2,2,9.1
3041,471,2,1,3,91.6,3,5.7
3042,471,3,1,1,60.4,1,8.2
3043,471,4,5,2,65.5,3,4.8
3044,472,1,0,0,,1,2.7
3045,472,2,2,1,55.1,1,3.6
3046,472,3,0,1,31.7,0,2.3
3047,472,4,2,0,,1,0.8
3048,473,1,6,3,80.9,1,7.9
3049,473,2,0,4,81.7,3,7.1
3050,473,3,0,0,,4,7.7
3051,473,4,0,4,97.6,3,4.6
3052,473,5,3,1,100.4,2,6.1
3053,473,6,2,3,85.9,2,4.1
3054,473,7,2,3,83.8,3,3.9
3055,473,8,2,2,90.1,3,4.1
3056,473,9,2,0,,1,5.9
3057,473,10,0,0,,0,8.1
3058,473,11,3,4,78.5,3,6.8
3059,473,12,6,4,95.1,0,4.7
3060,474,1,1,4,79.7,3,7.4
3061,474,2,0,4,93.0,3,2.2
3062,474,3,6,0,,0,1.2
3063,474,4,3,1,97.4,0,7.2
3064,474,5,2,1,84.3,1,3.9
3065,474,6,1,0,,2,5.8
3066,474,7,5,0,,4,4.1
3067,474,8,0,4,82.0,2,6.0
3068,474,9,5,4,83.1,0,4.2
3069,474,10,0,4,84.6,3,2.7
3070,474,11,6,4,78.5,3,7.1
3071,474,12,1,4,96.0,2,7.5
3072,475,1,2,4,83.3,4,8.8
3073,475,2,3,0,,1,6.8
3074,475,3,5,4,90.0,0,7.1
3075,475,4,6,1,99.2,4,5.6
3076,475,5,4,1,86.0,0,7.4
3077,475,6,3,1,93.2,1,5.0
3078,475,7,0,4,89.5,3,3.0
3079,475,8,2,4,81.2,2,6.7
3080,475,9,0,2,109.6,2,7.7
3081,476,1,2,0,,0,2.2
3082,476,2,1,0,,1,2.3
3083,477,1,0,1,60.9,0,4.8
3084,477,2,1,2,37.3,0,2.8
3085,477,3,1,1,51.2,1,0.5
3086,478,1,0,0,,0,1.3
3087,479,1,0,3,82.4,1,6.8
3088,479,2,4,4,106.3,4,7.7
3089,479,3,4,4,82.4,1,2.5
3090,479,4,3,4,102.1,2,7.1
3091,480,1,4,0,,1,5.8
3092,480,2,0,3,85.4,4,6.7
3093,480,3,3,0,,1,8.1
3094,480,4,5,4,99.3,0,4.8
3095,480,5,0,4,83.4,4,9.7
3096,480,6,5,4,103.5,4,3.6
3097,480,7,6,0,,4,3.0
3098,480,8,6,1,90.9,3,5.6
3099,480,9,0,3,77.1,4,8.2
3100,480,10,0,0,,0,5.0
3101,481,1,6,1,96.5,2,6.0
3102,481,2,5,3,101.5,1,6.2
3103,481,3,5,0,,1,7.6
3104,481,4,1,0,,2,3.5
3105,481,5,2,2,79.8,2,3.8
3106,481,6,3,0,,2,6.6
3107,481,7,3,4,93.2,4,4.5
3108,481,8,4,2,75.4,2,5.9
3109,482,1,0,1,50.9,0,8.5
3110,482,2,2,3,82.9,0,1.8
3111,482,3,0,3,83.5,3,3.5
3112,482,4,4,0,,1,5.6
3113,482,5,2,2,102.4,3,3.4
3114,482,6,3,2,75.0,0,10.2
3115,482,7,3,3,60.3,2,5.3
3116,482,8,1,1,72.2,2,1.6
3117,483,1,2,2,82.1,1,7.4
3118,483,2,1,2,89.8,0,1.5
3119,483,3,2,0,,4,10.4
3120,483,4,2,2,77.1,3,5.4
3121,483,5,0,3,97.1,3,5.1
3122,484,1,4,0,,3,5.6
3123,484,2,0,1,82.8,1,8.1
3124,484,3,3,0,,2,6.8
3125,484,4,0,1,84.5,2,3.8
3126,484,5,5,3,66.6,2,8.2
3127,484,6,4,1,76.2,2,2.0
3128,484,7,0,1,69.1,1,3.7
3129,484,8,4,3,79.1,1,8.2
3130,484,9,1,0,,1,2.0
3131,485,1,5,3,90.3,1,5.4
3132,485,2,0,1,108.0,1,8.1
3133,485,3,1,2,101.5,4,5.5
3134,485,4,1,3,88.5,3,2.0
3135,485,5,3,2,83.0,4,5.9
3136,485,6,6,3,85.6,4,7.0
3137,485,7,2,2,92.5,3,7.2
3138,486,1,3,1,106.7,0,2.8
3139,486,2,2,3,82.8,4,4.7
3140,486,3,6,1,83.0,1,3.9
3141,486,4,6,2,90.9,0,5.8
3142,486,5,1,4,92.9,2,7.3
3143,486,6,6,2,90.1,2,8.9
3144,486,7,1,2,96.2,2,7.4
3145,486,8,4,3,86.5,3,7.6
3146,486,9,4,1,99.5,4,8.2
3147,486,10,1,1,90.1,0,6.0
3148,487,1,6,0,,2,7.8
3149,487,2,1,3,90.8,3,4.8
3150,487,3,4,1,81.5,0,4.8
3151,487,4,4,0,,0,2.6
3152,487,5,0,4,82.6,2,6.2
3153,487,6,1,4,93.8,0,6.4
3154,487,7,2,1,78.7,1,7.0
3155,487,8,5,0,,0,3.5
3156,487,9,4,3,91.1,0,8.9
3157,487,10,5,4,94.2,2,5.1
3158,487,11,6,3,92.4,0,3.9
3159,487,12,6,0,,1,7.4
3160,488,1,5,2,93.8,0,4.0
3161,488,2,1,1,70.2,2,5.9
3162,488,3,6,1,85.5,0,4.1
3163,488,4,0,2,96.5,0,5.9
3164,488,5,4,1,106.4,0,9.3
3165,488,6,3,1,101.2,1,7.4
3166,488,7,1,1,80.2,1,5.9
3167,488,8,2,1,92.5,4,8.0
3168,489,1,1,0,,0,1.8
3169,489,2,2,0,,1,2.4
3170,489,3,0,2,28.0,0,6.7
3171,489,4,0,0,,1,0.9
3172,489,5,2,1,64.5,1,4.2
3173,490,1,0,1,46.6,1,0.1
3174,490,2,2,0,,1,1.6
3175,490,3,2,1,35.8,0,0.2
3176,490,4,1,1,33.5,0,2.3
3177,491,1,3,2,98.9,2,7.4
3178,491,2,1,1,79.1,2,7.5
3179,491,3,1,2,102.5,2,3.6
3180,491,4,6,3,82.0,1,6.7
3181,491,5,2,1,75.6,3,4.8
3182,491,6,1,4,81.4,1,5.4
3183,491,7,1,2,96.5,3,10.2
3184,491,8,3,4,92.7,3,6.8
3185,492,1,2,4,90.0,4,4.5
3186,492,2,0,3,92.2,4,4.0
3187,492,3,1,2,77.8,1,4.9
3188,492,4,4,4,90.2,0,2.6
3189,492,5,3,0,,2,7.9
3190,492,6,4,0,,0,3.7
3191,492,7,3,4,81.4,0,3.4
3192,492,8,0,1,107.9,3,6.5
3193,492,9,1,3,104.3,0,7.1
3194,492,10,0,2,79.8,3,5.5
3195,493,1,2,2,98.8,1,3.2
3196,493,2,3,2,84.3,1,7.7
3197,493,3,4,0,,3,9.0
3198,493,4,6,4,107.7,2,8.0
3199,493,5,4,2,90.7,4,6.5
3200,493,6,5,0,,1,5.3
3201,493,7,5,3,87.1,2,4.1
3202,493,8,4,3,98.7,0,7.1
3203,493,9,3,4,91.4,4,7.8
3204,493,10,0,0,,0,6.9
3205,493,11,2,4,88.7,0,8.6
3206,494,1,6,3,86.3,2,4.9
3207,494,2,4,0,,2,8.5
3208,494,3,6,2,93.6,0,5.3
3209,494,4,6,3,65.3,3,5.6
3210,494,5,2,4,88.4,0,6.2
3211,494,6,2,4,90.9,4,5.6
3212,494,7,0,0,,2,5.3
3213,494,8,5,1,92.2,4,5.7
3214,494,9,4,3,103.8,3,2.4
3215,495,1,1,0,,1,5.7
3216,495,2,0,3,93.6,4,6.9
3217,495,3,6,4,89.6,0,6.7
3218,495,4,0,0,,2,8.4
3219,495,5,6,3,102.7,0,7.8
3220,495,6,6,3,105.3,0,8.7
3221,495,7,4,2,106.5,1,4.4
3222,495,8,2,3,89.5,4,5.8
3223,495,9,4,0,,2,6.9
3224,495,10,4,3,92.9,2,4.2
3225,496,1,0,0,,3,9.5
3226,496,2,2,4,104.4,3,5.5
3227,496,3,0,4,96.1,1,6.0
3228,496,4,0,2,89.3,1,6.6
3229,496,5,0,2,90.7,4,6.6
3230,496,6,5,3,96.3,0,5.7
3231,496,7,3,4,89.8,1,7.8
3232,497,1,1,1,48.7,0,0.7
3233,497,2,0,0,,0,3.0
3234,498,1,6,1,74.8,3,7.0
3235,498,2,1,3,76.1,2,7.9
3236,498,3,3,2,99.7,0,6.3
3237,498,4,3,0,,0,9.4
3238,498,5,5,2,99.9,0,6.1
3239,498,6,6,3,89.1,4,3.0
3240,498,7,6,1,69.6,2,9.0
3241,498,8,3,0,,0,6.8
3242,498,9,0,3,78.6,2,7.5
3243,498,10,6,0,,3,6.7
3244,498,11,3,3,94.1,1,7.1
3245,498,12,0,2,104.9,1,6.7
3246,498,13,1,1,94.3,1,4.5
3247,498,14,4,2,87.2,3,5.5
3248,499,1,6,0,,1,3.6
3249,499,2,5,0,,1,8.5
3250,499,3,2,0,,2,7.8
3251,499,4,3,1,114.6,1,6.2
3252,499,5,1,0,,3,3.6
3253,499,6,2,0,,2,8.5
3254,499,7,0,4,86.6,3,5.5
3255,499,8,4,0,,0,5.9
3256,499,9,0,2,96.6,2,7.0
3257,499,10,1,2,98.0,1,6.8
3258,499,11,6,4,90.3,2,5.1
3259,499,12,2,3,73.1,2,4.8
3260,499,13,5,1,84.1,4,5.6
3261,499,14,5,4,96.4,3,5.4
3262,500,1,2,1,74.3,3,5.7
3263,500,2,6,2,89.1,4,5.2
3264,500,3,3,2,98.2,4,3.2
3265,500,4,0,4,83.2,2,7.6
3266,500,5,0,3,109.6,4,8.5
3267,500,6,0,2,87.2,2,7.9
3268,500,7,6,4,82.5,3,6.7
3269,500,8,0,3,90.3,2,4.7
3270,500,9,3,2,93.6,2,5.4
3271,501,1,4,2,95.5,4,9.0
3272,501,2,4,1,77.6,2,3.0
3273,501,3,2,2,71.5,1,7.0
